DATAFLOW,LAST UPDATE,freq,org_inst,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2008,15.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2009,16.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2010,15.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2011,19.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2012,18.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2013,19.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2014,19.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2015,20.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2016,24.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2017,24.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2018,24.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2019,24.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2020,27.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2021,27.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2022,27.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2023,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Ireland,2024,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2003,35.5,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2004,30.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2005,32.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2006,33.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2007,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2008,33.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2009,42.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2010,41.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2011,38.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2012,39.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2013,41.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2014,41.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2015,46.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2016,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2017,38.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2018,38.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2019,38.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2020,39.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2021,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2022,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2023,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Iceland,2024,49.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2003,10.2,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2004,9.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2005,10.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2006,16.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2007,16.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2008,20.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2009,20.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2010,20.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2011,20.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2012,20.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2013,30.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2014,30.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2015,30.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2016,30.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2017,30.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2018,35.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2019,35.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2020,35.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2021,35.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2022,33.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2023,33.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Italy,2024,33.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2003,12.5,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2004,12.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2005,25.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2006,25.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2007,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2008,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2009,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2010,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2011,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2012,24.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2013,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2014,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2015,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2016,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2017,12.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2018,16.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2019,12.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2020,12.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2021,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2022,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2023,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Liechtenstein,2024,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2004,22.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2005,22.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2006,22.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2007,23.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2008,23.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2009,18.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2010,19.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2011,19.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2012,23.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2013,24.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2014,23.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2015,24.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2016,21.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2017,20.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2018,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2019,24.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2020,26.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2021,28.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2022,27.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2023,29.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Lithuania,2024,30.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2003,20.3,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2004,23.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2005,20.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2006,23.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2007,25.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2008,25.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2009,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2010,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2011,23.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2012,23.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2013,23.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2014,28.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2015,28.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2016,28.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2017,28.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2018,21.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2019,28.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2020,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2021,35.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2022,35.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2023,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Luxembourg,2024,35.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2003,20.2,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2004,17.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2005,21.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2006,19.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2007,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2008,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2009,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2010,19.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2011,21.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2012,23.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2013,25.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2014,18.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2015,17.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2016,16.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2017,17.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2018,31.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2019,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2020,29.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2021,28.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2022,30.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2023,32.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Latvia,2024,31.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2015,17.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2016,23.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2017,23.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2018,23.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2019,29.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2020,25.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2021,27.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2022,26.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Montenegro,2023,27.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2007,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2008,31.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2009,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2010,34.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2011,33.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2012,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2013,34.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2014,35.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2015,34.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2016,35.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2017,36.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2018,38.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2019,40.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2020,35.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2021,40.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2022,43.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,North Macedonia,2023,43.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2004,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2005,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2006,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2007,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2008,8.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2009,8.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2010,8.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2011,8.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2012,8.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2013,14.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2014,12.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2015,13.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2016,13.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2017,14.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2018,14.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2019,14.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2020,13.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2021,13.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2022,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2023,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Malta,2024,27.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2003,36.3,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2004,36.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2005,35.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2006,34.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2007,37.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2008,39.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2009,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2010,38.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2011,39.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2012,37.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2013,37.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2014,36.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2015,36.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2016,36.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2017,36.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2018,33.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2019,35.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2020,32.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2021,37.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2022,36.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2023,39.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Netherlands,2024,40.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2003,36.8,d,
